ProductName,ProductID,OriginalPrice,SalePrice,ProductURL,Case,Dial,Strap,Movement,WaterResistant,img_url_1,img_url_2,img_url_3,img_url_4,img_url_5
Casio Baby-G,BGA240L-7A,"HKD 1,040",HKD 520,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901666/cm-0/d-0,Diameter 46.4 mm Thickness 15.3 mm Shape Round Glass Mineral Glass,Color Multi Color,Color Multi Color Width Material PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201910/5659596536810184490.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA240-2A2,HKD 930,HKD 500,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901663/cm-0/d-0,Diameter 46.4 mm Thickness 15.3 mm Shape Round Glass Mineral Glass,Color White,Color Blue Width Material PU,,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201910/5355754177357525266.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA210-4B2,"HKD 1,190",HKD 595,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901661/cm-0/d-0,Diameter 49 mm Thickness 14.9 mm Shape Round Glass Mineral Glass,Color Fuchsia,Color Fuchsia Width Material PU,Quartz,,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201912/5644912831922793508.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA185FS-2A,"HKD 1,170",HKD 702,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901660/cm-0/d-0,Diameter 49.3 mm Thickness Shape Round Glass,Color Blue,Color Blue Width Material Rubber,Quartz,,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201910/5516586443103672296.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,DW5700BBMB-1,HKD 910,HKD 500,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900939/cm-0/d-0,Diameter 48.9 mm Thickness 13.4 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201908/4688080480230862214.png_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGS100-7A2,"HKD 1,130",HKD 565,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900934/cm-0/d-0,Diameter 45.2 mm Thickness 13.3 mm Shape Round Glass Mineral Glass,Color White,Color White Width Material PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201908/5691514553610458476.png_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,DW6900LU-8,HKD 898,HKD 449,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900307/cm-0/d-0,Diameter 50 mm Thickness Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Quartz,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201907/5097205418020819715.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,GA500P-3A,"HKD 1,400",HKD 700,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900289/cm-0/d-0,Diameter 57.6 mm Thickness 17.1 mm Shape Round Glass Mineral Glass,Color,Color Width Material PU,,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201907/4882325232312740812.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,G100CU-7A,HKD 950,HKD 522,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900285/cm-0/d-0,Diameter 49.6 mm Thickness 15.7 mm Shape Round Glass Mineral Glass,Color Light Grey,Color White Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201907/4658820964812150118.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA185FS-7A,"HKD 1,170",HKD 585,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900274/cm-0/d-0,Diameter       44 mm       Thickness               Shape       Round       Glass       Mineral Glass,Color       White,Color       White       Width               Material       PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202010/5130747981426597126.JPG_700x650.ashx,N\A,N\A,N\A,N\A
